Reviewer name,Review,Rating,Package name
Sipho M,"Hi, thank you this app, it works and is convenient. One question : for a few months now the context menu does not pop up when I highlight text, what could be the issue? Phone is a Huawei P20 Lite.",4,it.niedermann.owncloud.notes
Wolfgang Matzek,"Very nice app! At the moment, ransomware recovery must not be installed otherwise the app does not synchronize. Very kind and quick support by the developer!",4,it.niedermann.owncloud.notes
Garrett Mills,Excellent client. It does most of what I want. My only request would be that it seems too easy to delete notes. It was the first thing I did on accident when opening the app.,4,it.niedermann.owncloud.notes
Aaron Bauman,"Really enjoying the app, but do find the lack of clickable check boxes as a downfall. Definitely 5 star capable if that were available!",4,it.niedermann.owncloud.notes
Jack Torrance,"works pretty well, thanks! please make the widget more like the google notes widget, with previews of the note.",4,it.niedermann.owncloud.notes
A Google user,Seems fine so far. Current complains: you can't click a checkbox in the rendered view.,4,it.niedermann.owncloud.notes
GM G,Appreciated though not cheap to buy. Source/privacy confirming no talk back (auth is directly performed by this app!) Categories are not present on the web version of NC Notes A mini howto in the about/help section could be useful as a pro memo for formatting,4,it.niedermann.owncloud.notes
Simone P,Should be more like Google keep with the possibility to add pictures and set reminders,4,it.niedermann.owncloud.notes
Dan Reid,"Edit: re-evaluating at request of developer, will be adjusting review and rating shortly. I appreciate the follow up.",4,it.niedermann.owncloud.notes
Borivoje Petrovic,"The proggie needs, since it supports md, linking of images and showind them in the preview mode, via md syntax.",4,it.niedermann.owncloud.notes
Anthony,"Good app. Not the most feature full experience but is solid in doing what 
it needs to. I would recommend this app for keeping simple notes. Keep up 
the good work! It's on its way to a 5 star app for sure.",4,it.niedermann.owncloud.notes
Salaros -,"Good. 4 stars just because it doesn't show file previews in plain text format, instead of  rendering the actual Markdown, there are plenty of libs for that, please add this feature",4,it.niedermann.owncloud.notes
Domi Cz,It's simple and does what it should do. Password protection would be great ;).,4,it.niedermann.owncloud.notes
A Google user,"Simple and quick app. Similar to ""myownnotes"". Markdown is great. Swipe to delete is a good feature. A quick-note widget would be nice to add.",4,it.niedermann.owncloud.notes
George E Thatcher,"Nice easy to use Nextcloud app. I use other Notes apps on NC too, including Joplin and Carnet, but would much prefer to use an Outliner if I could. After some initial teething issues on the Server side, the syncing is working like a charm. I fully support the work of external developers operating in the Nextcloud space, like Stefan. Great stuff.",5,it.niedermann.owncloud.notes
D AB,"Great app. Very easy to use. You need to have Nextcloud Notes installed on your server for it to work (the app could give a user-friendly warning about this, but I contacted developer and within minutes he replied. ). One suggestion would be to allow to encrypt notes, if possible to be compatible with QOwnNotes on Windows.",5,it.niedermann.owncloud.notes
Toby Heywood,Absolutely brilliant app! One thing I'd like to see in future versions would be native conversion to PDF and/or the ability to print the formatted fruits of my labour. Still use it pretty much everyday and don't see that changing anytime soon,5,it.niedermann.owncloud.notes
Jørgen Sirhaug,"Good, and simple app. Does exactly what it says, and I haven't experienced any issues with taking syncing notes. Five stars if I get the option to create notes as .md by default, and not .txt. Edit: Exceptionally quick answer from the developer. Thanks!",5,it.niedermann.owncloud.notes
robert toth,"Excellent fast and reliable. It doesn't push you to adapt your self to app as many apps do. It just do what is needed. I use it for long time flawlessly. Due my ignorance to new version of Next Cloud I cause a problem. Developer reacted instantly on my e-mail even it was Saturday evning. Although I didn't provide what developer asked he managed to give me full support and resolve my problem. If Google would have same seriousness in production and respect to customers, life would be nice.",5,it.niedermann.owncloud.notes
Andy Milne,"This app seems to have had a huge improvement since I tried it a few months back. Now this is the perfect companion with Nextcloud as a google keep replacement. The search function across all folders is great. Maybe adding search across all accounts would be great if possible? All credit to the developer, you are doing a fantastic job.",5,it.niedermann.owncloud.notes
Ian Davies,"This is one of my favorite apps, used almost daily and I would be lost without it. However...Connectivity seems a bit hit and miss, with no obvious way to view any logs as to why. Web app works on the same url. The option to view and change account settings without having to delete and recreate the account would be nice",5,it.niedermann.owncloud.notes
David Swanson,Love it. Easy and simple to use. Hopefuly soon you can add images and or voice recordings.,5,it.niedermann.owncloud.notes
K&K Service Team,"Issue is now solved, app working as expected in full scope of functionality. I should have been notified about installing and enabling the Notes app on my server to begin with. Suggestion: A gentle reminder for the end user to have it installed and active on the server side before attempting to log in for the first time with the client. This can easily avoid frustration.",5,it.niedermann.owncloud.notes
Andi Mayer,"The last update added markdown table rendering, I'm really happy with this app now and will use it as my main notes app! In terms of navigation, I'd prefer to use the back button to get to a categories overview. Currently you have to press the hamburger menu button on the top left, which is hard to reach on bigger phones. Open a note -> ooops it's the wrong one -> press back once closes the note -> press back twice closes the category and opens the category overview would be better easier.",5,it.niedermann.owncloud.notes
Agu Tómpa,Lost all my notes recently with error message 'exception'. Contacted nectcloud but no solution except with the information that lot of people reported similar issues with cloudamo server. Can you please check whether the issue is same with the rest?,5,it.niedermann.owncloud.notes
Paul Walker,"Clean, intuitive interface to Notes. Great list and note-content widgets. Dark mode is awesome. Recent background refresh option adds 15min, 1h and 6h refresh intervals which are perfect for my use cases of sharing lists with family and updating notes from my computer browser. Developer is very responsive!",5,it.niedermann.owncloud.notes
"Sira Vachatimanont, account_Gmail","The app created duplicated notes i.e. 'note', 'note (1)', 'note (2)' instead of updating the note when I tried to edit it. ---> Problem solved, it turned out to be the problem of the server I subscribed. Thanks for great support from the App team.",5,it.niedermann.owncloud.notes
James Randall,Excellent. If you have nextcloud this is a drop in replacement for Google keep and exactly what I was looking for. Would be great to add customised note backgrounds (like keep) but really that would just be cherry on the cake.,5,it.niedermann.owncloud.notes
Benjamin Blankertz,Open source app to manage notes on your nextcloud storage. Works great. I like the checkbox functionality in view mode. Great-to-have for the future would be support to display images with the usual markdown command.,5,it.niedermann.owncloud.notes
J,"Not only do I love using this app as my note taking app of choice, what made me want to leave this review is the phenomenal developer support. The amount of time and effort the developer took to walk me through troubleshooting an issue left me very impressed. Above and beyond!",5,it.niedermann.owncloud.notes
Gabe W,Love it! OneNote was one thing still tethering me to Microsoft,5,it.niedermann.owncloud.notes
Micah Elizabeth Scott,"It's so exactly what i wanted. I love taking notes in text files, hosting them myself, and taking quick notes from my phone. Now it's all in one thing. Brilliant.",5,it.niedermann.owncloud.notes
m stnly,So far so good. Simple mardown editor which syncs flawlessly with my Nextcloud. Edit: Developer response is awesome! Happy to support an open source project that is constantly improving.,5,it.niedermann.owncloud.notes
Patrick Fadden,"This is a simple, but wonderful notes app. Replaces google keep for me and I'm happy to pay the couple bucks to be able to have my own server be the backend as well as supporting a talent dev.",5,it.niedermann.owncloud.notes
Michael Rupp,Fantastic! Trying to edit my NextCloud Notes with a mobile browser was impossible! This is the best money I've ever spent on an app!,5,it.niedermann.owncloud.notes
m d,App has improved a lot over time. Usable and works well across multiple devices with my Nextcloud instance.,5,it.niedermann.owncloud.notes
A Google user,"Very very useful app.. This app does what it says, dead easy to use. One of the most useful apps for a Nextcloud instance along with the News app.",5,it.niedermann.owncloud.notes
A Google user,Works really well and simple to use. No hesitation about purchasing the app. Does as it says. I recommend it for sure.,5,it.niedermann.owncloud.notes
N. Phillip Cole,Fantastic notes app that syncs flawlessly with my nextcloud server. I use this app every day and love it.,5,it.niedermann.owncloud.notes
Pawel Nachname,This is not an afterthought; it's an app that is cleanly executed and that makes nextcloud more valuable. Worth it!,5,it.niedermann.owncloud.notes
Tristan Pepin,"Update: It has everything I need now to replace Keep :) Markdown TODO checkboxes, faster than NextCloud text in main app, and with auto-continue lines",5,it.niedermann.owncloud.notes
Milan Schinkel,"Hi Stefan, was an SSL anchor error indeed. Thanks for noting this matter. Would be good if the app promps an error though!",5,it.niedermann.owncloud.notes
Lukas K,Great note taking app. Edit: Also supports every markdown features I need since the latest update.,5,it.niedermann.owncloud.notes
Слава Шанин,Works out of the box! Really neat. Was planning to write one myself but this is next level!,5,it.niedermann.owncloud.notes
Dan Holenstein,Very nice and fluid app. I really lije the grid view.,5,it.niedermann.owncloud.notes
ServerNthusiasT,Stumbled upon a search engine forum solution: Ensure that the Notes app on the NextCloud server is installed and active BEFORE attempting a ( first ) login. Now I am back in business! ;-) I am depending upon this on my daily work routine across multiple devices.,5,it.niedermann.owncloud.notes
Murali G,Works as expected. The widget is also well-designed.,5,it.niedermann.owncloud.notes
Marcus Gonzales,Excellent replacement for Keep. This app is near perfect.,5,it.niedermann.owncloud.notes
Daren Wade,"Great app, would be better if we could add attachments",5,it.niedermann.owncloud.notes
Alexander Walsh,"All functions work perfectly . Great app, thanks",5,it.niedermann.owncloud.notes
Ken Nickerson,Exactly as needed! Lean and fast note taking.,5,it.niedermann.owncloud.notes
Andrew Barnett,Reliable & easy. So great.,5,it.niedermann.owncloud.notes
Vytautas Saladis,"Works well, light and elegant!",5,it.niedermann.owncloud.notes
Denis Yurovskikh,Why not add the ability to insert photos into notes?,5,it.niedermann.owncloud.notes
Tomas Jurksas,"Great job. Last version wonderful, 2FA working as need",5,it.niedermann.owncloud.notes
Machiel van Veen,"Works as advertised, easy setup with the official NC app already installed.",5,it.niedermann.owncloud.notes
John Harvey,Keep used to be my favorite app before I found Nextcloud,5,it.niedermann.owncloud.notes
Phil Sleep,Developer very responsive,5,it.niedermann.owncloud.notes
Raidon Chrome,It's getting better and better!,5,it.niedermann.owncloud.notes
Able D. Paryon,Neat.,5,it.niedermann.owncloud.notes
Sam M.,Works nice and easy,5,it.niedermann.owncloud.notes
Adrian Geuß,Fast and reliable notes app. Exactly what I need.,5,it.niedermann.owncloud.notes
Marius Pfeffer,finally has a widget,5,it.niedermann.owncloud.notes
A Google user,Great app. I use it daily!,5,it.niedermann.owncloud.notes
Fortis Eins,Awesome!,5,it.niedermann.owncloud.notes
Richard Luna,"Great app,  especially with categories.",5,it.niedermann.owncloud.notes
A Google user,"Does what it is supposed to do. It is simple, it is reliable, well done. After inspecting the open source code I can state that the data being kept private. Improvement suggestion: Show the date/time of last change for every entry.",5,it.niedermann.owncloud.notes
Allen Brights,Please add Amoled black theme. Thank you for app.,5,it.niedermann.owncloud.notes
Milan,Very nice app.,5,it.niedermann.owncloud.notes
A Google user,"Clean and simple, seems to work well with NextCloud. Would love to be able to switch NextCloud accounts. I have one NextCloud for my business and one for personal but I can only use this app for one or the other. Please add support for switching accounts. I would contribute to the project but I'm a Web developer and only know NativeScript for Android. Thanks for the nice app!",5,it.niedermann.owncloud.notes
Markus van der westhuizen,Thanks guys! Just perfect.,5,it.niedermann.owncloud.notes
Mike Babb,"Works perfectly with Nextcloud. Simple, clean UI, and supports markdown for formatting your notes. Excellent app!",5,it.niedermann.owncloud.notes
A Google user,"I used this app with my Nextcloud install, works fantastically. Zero issues. 5/5.",5,it.niedermann.owncloud.notes
A Google user,Best note app for ownCloud / Nextcloud,5,it.niedermann.owncloud.notes
ABISHEK NADARAJAN,It is only on notification Bar very hard to use,1,com.editoy.memo.onesecond
John Sedrick Diaz,it floats but you can type disgusting!!!!!,1,com.editoy.memo.onesecond
6010 BHARATH KUMAR ECE 18 MSEC,Useless app according to my opinion,1,com.editoy.memo.onesecond
Vinicius Thedim,It has many bugs and does not always float over apps. It floats just after many attempts and I could not stabilish why.  This makes app not reliable and unusefull.,1,com.editoy.memo.onesecond
Ma Xiang,it does not let you choose which folder which section. just synced it to my first section and messed up everything.,1,com.editoy.memo.onesecond
Leo M,It fills the whole screen when u type. Cant resize. So it defeats the purpose of a floating app.,1,com.editoy.memo.onesecond
Tyj moko,useless for putting written notes,1,com.editoy.memo.onesecond
g ratilal,"Bought (donated) for access to advanced settings. While I could access on my handheld, I wasn't able to access on my Android Tablet - message from Google says Error you already own this item - and therefore unable to sync",2,com.editoy.memo.onesecond
Arthur M,Cannot copy and paste from the page underneath. Have to dock it then can copy.,2,com.editoy.memo.onesecond
leon shnaider,It's doesn't open me note window from quick setting when I connected to everyone,3,com.editoy.memo.onesecond
Hak,"Tried again, not too bad, but would never purchase anything of this quality.",3,com.editoy.memo.onesecond
Rafał Tarka,Was a great app until recently added scroll bar to a floating window. Now it's literally impossible to extend it in order to type anything. You need to switch whole app in order to do so and that is defeating the whole reason of using it.,3,com.editoy.memo.onesecond
Laura Kirk,just not working anymore.. jumps around on the screen.. gonna try older version..,3,com.editoy.memo.onesecond
Donovan Jacobs,"Liked the sync to Onenote. Scroll through notes could be easier by listing notes one after the other, not on separate pages. Scroll bar could be wider and would like to be able to change the font and its size.",3,com.editoy.memo.onesecond
Beatrice Gatta,Only defect is I'd like to still be able to touch the app below to grab and copy text while I type a note.,3,com.editoy.memo.onesecond
Saif Ali,"Hi developer, I have paid for the paid version but I am not able to save notes on notion from my mobile. Although I am bale to save it from my tablet. Please help me out on above. If its resolved, I will give it a 5 star.",4,com.editoy.memo.onesecond
Bart Cook,"I'm enjoying this as a sort of floating todo list. The floating window sometimes disappears for reasons I haven't figure we out yet, but it is easily accessible from the notification shade. My only suggestion so far is to add checklist options. Donated a coffee.",4,com.editoy.memo.onesecond
ξriη ξlaiηε Ꭶ •—YouΘɴlyLɨveΘɴce—•,"Dear Devoted Devs, I am entirely grateful for this user friendly, multifaceted app. So far, 6months or so later, no hiccups, no sudden shut downs, no glitches encountered at all. I'll continue to use this quick & liteweight app for Android updates to come, but could you please add an option to create checklists or bulletpoints? Any chance your next version will give Droid 12 the option to PRINT Notes? PLEASE, add a function to retrieve specific notes by access to list of recently created notes!",4,com.editoy.memo.onesecond
Malia Rodgers,"Nice app but since the last update it's been freezing up. I've had to restart my phone twice to clear it. Rev. 5/4: Since I've learned to pinch-and-zoom to fix the problem, it works. Thanks.",4,com.editoy.memo.onesecond
Ric M,I love this app. But the only missing part is handwritten notes. I use galaxy note and I use the s pen all the time. It would be nice if we able to write with the s pen. I will make it as a 5 stars if this feature comes. Thanks,4,com.editoy.memo.onesecond
Rajab Abdillah,"Good app indeed, but please improve it. We need multiple colors for each message if possible, likewise the messages folder /screen. Thanks",4,com.editoy.memo.onesecond
emmanuel laurent,Missing one 🌟 due to a 12 hour stamp issue when saving to Google sheets. If 9h45 see it like 23h45.,4,com.editoy.memo.onesecond
ILYAS S,Please add option to insert image and voice. Thanks,4,com.editoy.memo.onesecond
Ramesh Singh,Much to do.,4,com.editoy.memo.onesecond
A Google user,Getting better. Useful for simple quick note taking.,4,com.editoy.memo.onesecond
Maren Alexis,App works great but does not allow me to want to take notes while youtube videos are playing. Once the video plays the float note minimize. When i click the note the video stops :(  Oyher than that it's excellent but Is there a way to make this work for me?,4,com.editoy.memo.onesecond
Leo Leo,It's great one for me. Please just enable multi windows feature and its all 5 stars. Thanks. Wonderful job so far,4,com.editoy.memo.onesecond
David Lau,"Great app, just want to know how to ""Append your memo to the single TXT file on Google Drive"", it doesn't work for me.",4,com.editoy.memo.onesecond
Arief Rakhman,It would be great if I can multiple select on list view.,4,com.editoy.memo.onesecond
Daryl Adam,"Always at your fine tips, back up to the cloud, awesome!",4,com.editoy.memo.onesecond
Mohammed Hisham.S.A,Please add google keep integration,4,com.editoy.memo.onesecond
Kofoworola Ojomo,Love it. Will buy you lunch when it accepts photos and music.,4,com.editoy.memo.onesecond
Simon Carter,Fast and stable. Surely some kind of widget would be a good idea? And I need a monochrome theme too if I'm going to keep it installed!!,4,com.editoy.memo.onesecond
zheng zhang,"if there is a widget , i can read some memo directly",4,com.editoy.memo.onesecond
Ikiotere Eneikio,Good companion,4,com.editoy.memo.onesecond
A. L.,"This is one of only two reviews I've made online--not just on gPlay--ANYWHERE. Because this app is perfect and the PRO version is worth every cent. The clever little touches--the ""undo"" bubble that appears for a sec (punz) after deleting a memo; appending multiple memos to one gDoc; setting a default Evernote label; one-tap sharing--no more opening the menu+hitting Share+ selecting OneNote/DropBox/etc.+hitting Ok--just type then tap, et voila! It's in the cloud. Amazing. THANK YOU, DEV!",5,com.editoy.memo.onesecond
Rachel X.,"Great app for any business owner, parent, or people that like to take notes throughout the day to save for later. It's quick, easy, opens floating on top of other apps, has a lot of options, syncing capabilities, etc. Highly recommend!",5,com.editoy.memo.onesecond
JMc,5 Stars!⭐⭐⭐⭐⭐ Excellent note taking App. Well done & professional looking. Perfect to keep an important note or number readily available right in your notification shade. Works perfectly everytime. Thanks to the Developer.,5,com.editoy.memo.onesecond
ws yudhista,"can't type over other apps turned out the problem was with permission setting, should've give notification while installing for needed permission or else would think the app's not working properly, very useful app for making notes while reading ebook, I'm using it a lot.",5,com.editoy.memo.onesecond
Abi,AWESOME! Cut/Copy/Paste works phenomenally well and the ability to disable the notification is amazing. Finally a floating note app with a quick settings tile!,5,com.editoy.memo.onesecond
Josh G,This app is extremely useful and has saved me on numerous occassions where i needed to jot something down quickly or copy something but it is difficult to do from another app. Good app to have; will be buying paid version.,5,com.editoy.memo.onesecond
Sumon Hossen,Good for working.....,5,com.editoy.memo.onesecond
Rushikesh Dhatinge,I was looking like this app so much time The app for students,5,com.editoy.memo.onesecond
ahad khan,Nice App.Just paid for the Coffee Donation I would like it if the developer can add a auto upload to all cloud storage / notes such as evernote and onenote,5,com.editoy.memo.onesecond
rolo roam,This is so useful. After years I come to realize now that this is one of the most important apps to have on Android decice. Many thanks for creating such a wonderful app.,5,com.editoy.memo.onesecond
Paul Harris,At last! A simple floating note taking app that actually works! :D,5,com.editoy.memo.onesecond
Sword Fight Legend,Just the best game ever if you type one letter you have it pasted Such a good game deserves 5 star,5,com.editoy.memo.onesecond
Sharon Hurley,Use this daily find it helpful but should be pinned,5,com.editoy.memo.onesecond
Yasin Ahmed,"The best one I have seen, Note application Thanks for creating...💛",5,com.editoy.memo.onesecond
Shakil Ahomed,"This is just Amazing for me,, Too much useful app.",5,com.editoy.memo.onesecond
A Google user,very very very good app....love you boss,5,com.editoy.memo.onesecond
alberico t,Float+selection tools,5,com.editoy.memo.onesecond
Khurshid Hassan Mir,Useful app for taking notes.,5,com.editoy.memo.onesecond
Purrking Longtail,"Awesome, so useful!",5,com.editoy.memo.onesecond
Younus Rahman,Love this app.,5,com.editoy.memo.onesecond
Ivan Medić,Great,5,com.editoy.memo.onesecond
Patrik Blik,"all time favorite android app. i'd appreciate other custom filename options like ""Name_YEAR_MMDD"", ""_firstline"", HHMMSS etc. if cloud sync was able to be automatic, it would be a dream replacement to google keep/onenote etc. being just synced up with a timestamped file/folder in google drive. it would even make it a powerful editor app like a scripture (although that would probably require some performance tweaks too in the long run for large files)",5,com.editoy.memo.onesecond
Anjan Oleti,Very useful Pls add sync with Notion,5,com.editoy.memo.onesecond
Suzanne Blanchard,So useful! Daily use app!! Thanks ...,5,com.editoy.memo.onesecond
Mark Durieux,Unbelievably handy!,5,com.editoy.memo.onesecond
D k,1word phenomenal.,5,com.editoy.memo.onesecond
HASHIM,Fantastic,5,com.editoy.memo.onesecond
Rajesh Mehta,I have paid Rs.101 for advance settings but allowing access to advance settings.,5,com.editoy.memo.onesecond
Xiaoyu Xiao,Fantastic app! Please support Evernote China / Yinxiang.,5,com.editoy.memo.onesecond
Thony Thorn,"Really the best.. But I was on my way to uninstall it I could not make it 
float only with home tab. Uncheck float with home buttom in options, now 
tab outside the note and it floats works again. But I perfer float mode 
within a bottom (ex change clear buttom to floating mode) ..Just a small 
thing :)",5,com.editoy.memo.onesecond
Rami Sedhom,"I like this app. It's essential to install it. However, the notes list view in last release (5.2) is confusing.",5,com.editoy.memo.onesecond
Chris McCabe,This is the perfect app to take quick notes while at work. Is there any way to specify the name of the spreadsheet that the notes get uploaded to within google sheets?,5,com.editoy.memo.onesecond
MrZee2014,"Please we need option to add multiple notes on home screen , that would be 
just perfect 👌",5,com.editoy.memo.onesecond
ikpe okafor,FANTASTIC APP FOR EVERY MOMENT,5,com.editoy.memo.onesecond
V NN,I like it,5,com.editoy.memo.onesecond
Stud Khan,It's gud app love it...,5,com.editoy.memo.onesecond
kailashchandra patel,I tried saving offline with .csv extension.It's opening in an Excel format.Is there another way to save all notes offline with a simple text like format (Notepad format) and not in .csv format? Are you planning to implement this feature in the future updates? (Need help),5,com.editoy.memo.onesecond
賴治民,"The following problem is solved, thanks: When I finish the note taking then press the symbol of elephant  to sync with evernote, the error message comes out: ""Error saving: AUTH_EXPIRED"".   Please help and find out how to solve the problem.",5,com.editoy.memo.onesecond
विमर्ष,"First time, I got note app, what I needed 😁 but a improvement is advised to author, it's good to send notes online, but please avail the restore fascility automatically.          If online sync is not available then please avail automatic backup daily.",5,com.editoy.memo.onesecond
Elon Musk,"Thanks . but It need improvement like no exit button, lack of stability",5,com.editoy.memo.onesecond
A Google user,"One of my ""must have"" apps for all my devices, absolutly love it, thank you",5,com.editoy.memo.onesecond
Daniel,"Great at what it does - writing quick notes with several storage possibilities. Cheap if you want advanced functions. I just hope development continues, but still, I'm not sure what you would improve...",5,com.editoy.memo.onesecond
Jeffrey Doyle,"Perfect! I needed a fast and easy way to jot down cab medallion numbers that my wife gets into, just in case, and this is the fastest note taking app I've found so far. Now I use it for everything, as it's a lightweight floating post it note. Keep it up!",5,com.editoy.memo.onesecond
Paul Bandawe,I have no complaints. This app is number 1! Am able to take short notes as I study on my tab. I would be happier to add some bullets within,5,com.editoy.memo.onesecond
Uncle Javi,I like it too mush.,5,com.editoy.memo.onesecond
SAI SAKETH,Super app that's work without root,5,com.editoy.memo.onesecond
B,بدون تردد 5 نجوم,5,com.editoy.memo.onesecond
Rocky Hatt,"A handy popup note, use it all the time, nothing better.",5,com.editoy.memo.onesecond
Dao Fo,Well done,5,com.editoy.memo.onesecond
Chan Lai,Perfect!,5,com.editoy.memo.onesecond
Darren Frazier,"Very well done app, I love it.  I have five requests:  1. Can you make the font size adjustable 2. Can you offer the option to sort ascending and descending 3. Ability to adjust the date and time 4. The ability to add images 5. Can you offer a version without internet permissions  I love this app.  Regards,  Darren",5,com.editoy.memo.onesecond
Joe Traylor,"Awesome, I use it all the time to take notes, when I receive a call. I would gladly pay for an annual subscription.  Enhancement requests: 1) Add Icons to bottom left edge of Note for Recents and Copy taken from the ... menu. 2) Add a Paste Icon to bottom left edge of Note. 3) Ability to Pin frequently used notes to Top of Recents List. 4) Ability to sort Recents List.   Enjoy the coffee.",5,com.editoy.memo.onesecond
Uto Hitewa,"great useful app ; on popup note ,move cursor to first letter is so defficult ,its instead selecting leftside-three-dots ,can u add gap between leftside-three-dots and first letter ; can setting text color for display on notif ; on notif ,show latest edited memo even though this memo was deleted ; please and thanks",5,com.editoy.memo.onesecond
Igor Ratnikov,"At last what is really needed! It's an amazing note-taker, very functional, extremely convenient to use and light on resources. I didn't have the slightest hesitation to donate for the coffee ;) Please keep up the good work!",5,com.editoy.memo.onesecond
Esther Adelanwa,The fact that notes are saved in an easy to access area where you can alter them etc and can be backed up in multiple ways makes this app just right. You can also scroll through your notes as they float on the screen which is super clever. Thank you for such a great application :),5,com.editoy.memo.onesecond
Tia Smith,"Best floating note app I've used. Save multiple notes to device and/or storage, access old notes, notification shortcut, change colors and more. Great app",5,com.editoy.memo.onesecond
Jas Dero,"Simple, easy to use and enable new notes with other screen at same time",5,com.editoy.memo.onesecond
Hombre Feliz,Best of its kind for my needs,5,com.editoy.memo.onesecond
Phil Simpson,Simple & intuitive. More importantly it works exactly as described.,5,com.editoy.memo.onesecond
Andrew Paul,Awesome. 5*,5,com.editoy.memo.onesecond
Viktor Wang,Very efficient,5,com.editoy.memo.onesecond
Diego,"I would really like to append a single onenote page, adding a new page for every note clutters up my sections too much. I donated for the advanced options but that only let's you choose which section                                                            *EDIT*: I see that this can be done by selecting your last edited memo and adding to it, but it would be nice to have the option to do this by default or add to a long page without the phone needing to queue up the whole page",5,com.editoy.memo.onesecond
Cynthia Valdez,Makes jotting down those quick ideas a breeze. And you don't have to leave the app you are working in! Awesome,5,com.editoy.memo.onesecond
Amir Sadeghi,Great app! Useful when you don't want to close the working app just for a single note!,5,com.editoy.memo.onesecond
Mas Mellow,"Really fast, and connected to evernote perfectly.",5,com.editoy.memo.onesecond
A Google user,This should have been made by Evernote and OneNote themselves. Thanks Dev. :),5,com.editoy.memo.onesecond
John Ireland,Really quick and easy to use - I use  it  daily,5,com.editoy.memo.onesecond
