Reviewer Name,Review,Rating,Package name
Umang Jain,Best persistent IRC I have ever came across. Easy setup. Easy on eyes UI,5,com.iskrembilen.quasseldroid
DuoDex,"Useful and effective, though I think the input widget could use a bit of work.",5,com.iskrembilen.quasseldroid
A Google user,Wonderful IRC client that connects to my server.,5,com.iskrembilen.quasseldroid
Pete Steyert-Woods,Material design update very nice,5,com.iskrembilen.quasseldroid
Pedro Alvarez Piedehierro,"Really nice UI, and now is possible to see even hidden channels. I've missed that before. Thanks!",5,com.iskrembilen.quasseldroid
Ragnhild Brosvik,"Absolutely essential for IRC users on the move. I could never go back to using a standard IRC client on my phone, getting disconnected a dozen times a day as I move in and out of signal range. I can leave it detatched in low-signal areas and reconnect later without missing out on conversations happening in my absence, saving battery. The interface is much nicer than the desktop Quassel Client. And thanks for fixing support for multiple cores - last year I had to reinstall quasseldroid when I switched to a different core, but now I can switch back and forth effortlessly. Would pay money for this app even if it didn't come with any additional features.",5,com.iskrembilen.quasseldroid
A Google user,"This version (0.9.8) is terribly outdated. I did not notice until it stopped working after the Android 7 update. The version on F-Droid (0.11.7) works, has an updated interface and also features automatic reconnection.",5,com.iskrembilen.quasseldroid
p mow,Core<->IRC disconnects can crash app.  Overall much better than Windows app!  I've also installed the beta APK from F-Droid and can confirm the auto-reconnect works great.  Side bonus: material design!,5,com.iskrembilen.quasseldroid
Andrew Kachaniwsky,Excellent mobile companion to the quassel suite.   My only beef/request is I wish the dark theme was black and not dark grey as a background.   The grey makes it nearly impossible to read some of the colored text.,5,com.iskrembilen.quasseldroid
Chloe Pugh,"My IRC needs are pretty basic - the fact I use a Quassel core in the first place is probably excessive... but for what it does, Quasseldroid is perfect for me.",5,com.iskrembilen.quasseldroid
A Google user,Make back key open the channel list on first click. Would be more useful than just popping up a message telling me to click again to quit. Could still quit on second click.,5,com.iskrembilen.quasseldroid
Darren Jeff,"This let's me connect to the core and chat, ez pz.  Could custom colors be a possibility for this?",5,com.iskrembilen.quasseldroid
Jeremy Lainé,"I use this client on a daily basis both on my tablet and my phone, and it does a great job. It would be even better if it had an auto-reconnect option.",5,com.iskrembilen.quasseldroid
Frank Nord,"Almost perfect App. Sadly uses too much battery, but I think that's because of the Quassel Protocol.",5,com.iskrembilen.quasseldroid
George Shammas,"And I know, I tried them all.",5,com.iskrembilen.quasseldroid
Lilly,Needs auto-reconnect,5,com.iskrembilen.quasseldroid
Diego Amor,"I try ZNC and others bouncers, i stop searching with quassel!",5,com.iskrembilen.quasseldroid
Ole-Andreas Torvund,Works great and does exactly what I need it to do,5,com.iskrembilen.quasseldroid
REKOUS,I've been using it for a year.. Love it,5,com.iskrembilen.quasseldroid
Ka B,It justworks :-),5,com.iskrembilen.quasseldroid
Michał Kaczyński,Works great,5,com.iskrembilen.quasseldroid
Jos Poortvliet,"Quassel rocks, even better to have it mobile...",5,com.iskrembilen.quasseldroid
Jared Gould,"I was recently turned on to quassel and it made irc on my phone a reasonable idea. With a typical irc client I miss a lot of what's going on while I'm not connected, and people send msgs to the wrong place all the time. Using quassel solves all of that by showing me everything I missed. And it works well!  Just 2 minor suggestions: - When switching from 4G to wifi the connection always drops. If it could reconnect automatically that would be great. Retrying all day would obviously kill battery but a few retries, maybe after a delay to let the connection establish should do the trick.  - When selecting a highlight from the notification it would be nice if the applicable channel/msg opened up automatically.",5,com.iskrembilen.quasseldroid
A Google user,"Amazing piece of work.  Works beautifully on my Galaxy Nexus.  Wish there were a few more customizable features, like colors and highlights.",5,com.iskrembilen.quasseldroid
Andrea Mambretti,It works perfectly. Allows me to be always up to date with all the conversation. Easy to use. Really great...thank you,5,com.iskrembilen.quasseldroid
Tom Morris,I run my quassel core on my digitalocean droplet.. This connects and works great with it.,5,com.iskrembilen.quasseldroid
Jonathan Addison,Connected to my Ubuntu core perfectly. Modern UI  implementation.,5,com.iskrembilen.quasseldroid
Richard Ross,Works as intended and the dev is on point with support.,5,com.iskrembilen.quasseldroid
Kobra Arboc,,5,com.iskrembilen.quasseldroid
Utoxin,Works perfectly and does exactly what I need.,5,com.iskrembilen.quasseldroid
A Google user,"When I first started using Quasseldroid it was functional but janky. Since then it has improved greatly and is now functional, reliable, a pleasure to use and has a great ICS/JB style. The only problem I have with it is that I can't leave it connected all the time because it prevents the phone sleeping.",5,com.iskrembilen.quasseldroid
Juan Manuel Santos,"It works perfectly. I have only found two minor issues: there's no way to open a query with another user, and if the server's certificate expires or changes you have to clear the app's data in order to reconnect. Other than that it's brilliant, thanks!!",5,com.iskrembilen.quasseldroid
Sage Ross,"Quasseldroid is great if you use Quassel (which you can put on another old Android device with a Debian installation, if you want a reliable low-power always-on IRC connection). Nice interface, and almost all the features I care about. It'd be nice if it could set up the initial core account.",5,com.iskrembilen.quasseldroid
Matt Vaughn,"The one thing it doesn't have is a setting for the typeface. For IRC, I prefer monospace fonts. Otherwise, excellent.",5,com.iskrembilen.quasseldroid
Martin Cigorraga,Any further description is totally unnecessary =),5,com.iskrembilen.quasseldroid
A Google user,"Sweet app, I miss a setting to hide/disable the constant notification icon though. Possible?",5,com.iskrembilen.quasseldroid
A Google user,Quasseldroid has come a long way and now is really beginning to feel like a mature client. Good job.,5,com.iskrembilen.quasseldroid
Brandon Johnson,The absolute best irc app for android and cross platform.,5,com.iskrembilen.quasseldroid
Ryan Grupp,Does it's job and does it well. Very well made.,5,com.iskrembilen.quasseldroid
Lele,Quassel is awesome and using it on my android is a real life saver,5,com.iskrembilen.quasseldroid
Omega M,Best irc client ever.,5,com.iskrembilen.quasseldroid
A Google user,Martin Sandsmark can have my babies whenever.,5,com.iskrembilen.quasseldroid
A Google user,Finally i got the server running. This is really one of the best Droid apps i have seen.,5,com.iskrembilen.quasseldroid
A Google user,"Missing some features, but great for one channel. A tab bar for channels would be a great addition, and I would then rate six stars. Maybe seven. :-)",5,com.iskrembilen.quasseldroid
A Google user,I've been using this app for some time and I found it to be the best solution for irc on the phone. Thanks a lot for developing it!,5,com.iskrembilen.quasseldroid
A Google user,As my title rates this with the core client is by far the best option out there for IRC clients!!,5,com.iskrembilen.quasseldroid
A Google user,works perfect on galaxy tab 8.9,5,com.iskrembilen.quasseldroid
A Google user,Works well and looks pretty :-),5,com.iskrembilen.quasseldroid
A Google user,Brilliant app,5,com.iskrembilen.quasseldroid
A Google user,Realy nice improvements from earlier versions.,5,com.iskrembilen.quasseldroid
A Google user,Thanks!,5,com.iskrembilen.quasseldroid
A Google user,"Quassel is great, this makes it even better.",5,com.iskrembilen.quasseldroid
A Google user,Works exactly as expected.,5,com.iskrembilen.quasseldroid
A Google user,Only thing I miss is custom regex highlights.,5,com.iskrembilen.quasseldroid
A Google user,"I've been using quassel on my pc for quite some time now and I was looking forward to get a client for my mobile, too. Even if it is beta, it works perfectly for me!  Tested on HTC Desire with Android 2.2.2 & Samsung Galaxy Tab 8.9 3G with Android 3.2",5,com.iskrembilen.quasseldroid
A Google user,Just what I need. Icon stays at the top even after disconnecting though.,5,com.iskrembilen.quasseldroid
A Google user,"+ 1 for close button AND also needs so called ""Dark version"".",5,com.iskrembilen.quasseldroid
A Google user,thanks.....keep the updates coming,5,com.iskrembilen.quasseldroid
A Google user,Thanks for your effort! It's usable already and destined to kick ass ;),5,com.iskrembilen.quasseldroid
A Google user,The beta has been working really well for me on my Moto Droid.,5,com.iskrembilen.quasseldroid
A Google user,Works great with my quassel core setup on headless Ubuntu server with current core in LTS repository.,5,com.iskrembilen.quasseldroid
A Google user,Working very well - not bad for a beta. Thanks!,5,com.iskrembilen.quasseldroid
A Google user,Love to see quassel outside a desktop.,5,com.iskrembilen.quasseldroid
Ogre Dude,I love being able to resume my conversations from whatever device I happen to have at hand!,5,com.iskrembilen.quasseldroid
A Google user,"Does what it says on the tin. I'm migrating my desktop, netbook and phone to Quassel.",5,com.iskrembilen.quasseldroid
Hiro Protagonist,Works nicely! Great for IRC when on the move,5,com.iskrembilen.quasseldroid
Jason P,"Awesome, stable app. Let's me connect to my quassel core effortlessly.",5,com.iskrembilen.quasseldroid
A Google user,"Connects no problem, smooth UI.",5,com.iskrembilen.quasseldroid
A Google user,I love it. Thanks!,5,com.iskrembilen.quasseldroid
A Google user,Works great!,5,com.iskrembilen.quasseldroid
zolt ix,"There is a bug that bothers me a lot. When I modify a server and go back. I get out of the application. It also lacks the possibility to make a backup of the configuration. Also not possible to click to join a channel when I click on channel name(start with #), not possible to change the background colour. Not possible to copy a part of a message in the clipboard.",1,co.aureolin.coreirc
Angela Love,Cannot connect my znc to this app. I emailed to help and never received an answer. Unfortunately too late for a refund.,1,co.aureolin.coreirc
Casey Eaton,Channels don't show up in tabs anymore I had this issue when I first got coreirc but it fixed itself. Now I can't get it to work,2,co.aureolin.coreirc
Timothy,Cannot login via SASL to an Ergo ircd,2,co.aureolin.coreirc
Tyler,"So far it's been phenomenal for xdcc downloads. it's even more reliable than mirc on my computer. HOWEVER! One massive issue is that I can't get it to save directly to my sd card, I have to save to phone and then transfer it over. My sd card is not formatted to be internal, but it should be capable with coping with that. PLEASE FIX THIS!!!!! than this app would be flawless.",3,co.aureolin.coreirc
Ian Santopietro,"It's functional, but there are issues. Disconnect didn't work. I could only disconnect by removing the server. The Identity system requires a new identity for every connection if you connect to a ZNC with multiple networks. Nick completion only works at the beginning of the line. It's fine for basic use, but it won't supplant Revolution IRC for my use.",3,co.aureolin.coreirc
Michael Kaiser,Needs to identify before trying to join channels. Needs menu options to rejoin all channels that are open Need easy way to add open channels open to auto connect with or having to open menu...,3,co.aureolin.coreirc
James Park-Watt,"Could be OK, still too early to tell. I got past some initial issues such as joining channels by reinstalling the app.",3,co.aureolin.coreirc
Uncaged Ulfhedinn,Nice clean interface but getting a force close when going to channel list. Pixel 3 Android 11 newest.,3,co.aureolin.coreirc
Jwad,Wish it had some image hosting like irccloud.. will that ever be a thing?,3,co.aureolin.coreirc
Amelia Vlahogiannis,"overall a pretty good irc app, but i have noticed a few issues with the scrollback, specifically that sometimes, each time a new message is sent it scrolls back up to some previous message, until i force close the app and restart it. also, when the keyboard is opened it does not automatically scroll to line up the latest message with it. It's a bit annoying but doesn't make it unusable imo. ive also run into similar issues with other android irc clients though. (pixel 6, android 12)",4,co.aureolin.coreirc
Julian Zhou,"Hi, I wish each nick had their own color, there was a choice for the default color other than green, and away messages were grouped together like the part/join ones are. Oh and when a colored message is sent, the color goes beyond what the end of color is intended to be to the end of the message. In this case there is a ""]"" character where the end of the color is, so it might be interference? Thank you.",4,co.aureolin.coreirc
Mark Hack,"Great app one you get the hang of it. Only thing i dont like about it is most of the time you have to force close it in settings because the exit option under the pull down tab grays out for some unknown reason and wont let you exit the app. Also hitting dissconnect does nothing. Ive tried on more than one device, and have the very same issue.",4,co.aureolin.coreirc
Graeme McNab,"Seems good so far, the most stable irc app for android I've tried, & the notifications actually work. I would rate it higher if you could change the accent colour to anything but the horrid bright pink. That alone is almost enough reason to uninstall it for me if I could find any other irc app that didn't constantly disconnect & fail to send notifications. Update - Glad colour option is being worked on! Currently only changes top bar in light theme. Send button, toggles and dark mode still pink",4,co.aureolin.coreirc
Thorne Heathenspring,"First time I'm paying for an IRC client. Free phone clients are either buggy or lacking in features. CoreIRC seems good enough for my needs. Worth the money. Since I can't find a help #,I'd suggest a few tweaks/issues to be fixed. 1) Can't seem to autocomplete/tab nicks mid sentence. 2)Time stamps of znc doesn't sync with the client. It's important. Otherwise all the previous messages from the buffer appear with the present time stamp. 3) I faced issues initially while editing the port number.",4,co.aureolin.coreirc
Terry Cameron,"Really nice interface. Got it working. Making changes to server settings doesn't update until you force close the app and start it again, that's why I was having issues connecting. I don't see an easy way to reply to comments in the chat, this should be added. Don't like that I have to type /quote to use server commands.",4,co.aureolin.coreirc
Plymouth McFarlane,"Great app but confusing at the start. You need to add your server to the left side tab before you can use it. It is in the settings of the server, with a slider. I would love to see a scripting language!",4,co.aureolin.coreirc
Bryce Carr,"Works for what I need it to (auto join channel, send command to bots, receive files). Wish I could tap the download notification to open the file though.",4,co.aureolin.coreirc
Count Spatula,Great app! Love the channel list feature. Is there a way to configure it to use TLS/SSL or port 6697?,4,co.aureolin.coreirc
Robert Root,Nice good looking alot of good featues..need somewhere we can ad oper info and any on connect events great job so far!,4,co.aureolin.coreirc
Cody Burgess,"Use it for xdcc downloads of large files, best on the play store by far. They recently fixed a download bug after I left a review about it, so they definitely have earned this 5 stars in my eyes. Unfortunately a stopped or incomplete download makes it impossible to resume in my experience, but deleting the file and starting over works. If resume was fixed this would be 6/5 stars",5,co.aureolin.coreirc
Alexander Klimashkinov,"Finally a modern irc client that after many years of searching does what I want: 1) notifications work not just for private messages but for channel messages. 2) stays connected while screen is off (most, all of the other clients seem to disconnect?). 3) works fine with my bouncer. I don't mind the colour scheme, but options would be great. well done team.",5,co.aureolin.coreirc
Chris Darby,"This is looking pretty good so far. I was stumped for a while as to how to connect after editing a server. The method is not intuitive, but stumbled upon how to connect after much trial and error.",5,co.aureolin.coreirc
Andrew Deley,"Good experience so far. Has dark mode, and different methods of authentication. Currently selecting text is very difficult and I haven't seen a way to recall previously sent messages. I'm looking forward to more food work.",5,co.aureolin.coreirc
Krzysztof Staniorowski,"The IRC client to use on Android. Doesn't force stupid things like darkmode on you, interface is intuitive and looks good both in terms of aesthetics and readability. Worth every single penny.",5,co.aureolin.coreirc
Charlie Reinehr,"Fantastic app. But one question: Am I crazy or is there not a way to see a list of nicks in channel? Edit: Thanks for the reply. It's definitely not showing any info at all, though. I'll submit a bug report.",5,co.aureolin.coreirc
Toni T,very good app. would be nice to use a server more than once for those of us using a bouncer with multiple networks.,5,co.aureolin.coreirc
Surakawin Suebka,"Finally, an IRC client with great design. Good work. Keep it up.",5,co.aureolin.coreirc
Andrew Greenwood,Great beginning for an Android IRC client. The dev is attentive and friendly.,5,co.aureolin.coreirc
walaa khanfer,thanks you very much . best irc app .. please add auto search channel list,5,co.aureolin.coreirc
Carl Padover,"Great start, looking forward to seeing where it goes.",5,co.aureolin.coreirc
M Khanfar,"Love it , recommended, please make youtube video for beginners how start with irc chat using this app ... Thanks",5,co.aureolin.coreirc
CHINENYE ANYANWU,Great App! Love it!,5,co.aureolin.coreirc
Paul dilwet Mutni,Great app. So functional.,5,co.aureolin.coreirc
ComputerTech312,"Brilliant App, only issue for me is it doesn't show & and ~ on channel nicklist, other than that problem, it's great. :)",5,co.aureolin.coreirc
Patience A-Oghinan,Nice,5,co.aureolin.coreirc
Cynthia Mbachu,Great app,5,co.aureolin.coreirc
Anica Ndenwenego,Good,5,co.aureolin.coreirc
Edna pinespaces,Great,5,co.aureolin.coreirc
TheMightyMcB,"After the latest Android update, the app has been running terribly. Constant freezes and crashes, it is literally unusable. Desktop still works fine but if this isn't fixed soon, I'll be in the market for a new IRC client.",1,com.irccloud.android
Chaos Angel,"No longer able to log into some of the rooms. Keep getting the ""invalid hostname"" error on some rooms. It used to work for a long tine and just suddenly stopped. Yet I can log into the same rooms from different apps with no problems.",1,com.irccloud.android
Geoffrey Brady,"Cannot join channels after new update. This app is so buggy, never worked 100%. I'd never pay $5 per month for 24/7 connection because it's not like the app even works half the time. I'm constantly having to close and reopen the app, log out log in. And now the new update doesn't even let u add channels to join. What a joke, Androirc app is less buggy ironically even though it's much uglier than irccloud. That's like the only thing the devs did right, it is a pretty (and useless) app",1,com.irccloud.android
Lucas Smith,"Uptime of around 50%. Keeps logging me out. So bad that I will be setting up weechat on a cloud server to replace it. Oh, I forgot to mention you get push notifications on your phone when you're chatting on the desktop, and vice versa. Super annoying.",1,com.irccloud.android
Midnight star,not sending messages. Ive had this for years and its worked theyve been messing around with things latetly and have screwed everything up. Im getting really tired of it they also used to be responsive and there not anymore. I dont know exsactly whats going on or why but im over the excuses this is your aplication if you want good reviews take care of it dont give up.,1,com.irccloud.android
Sami Richards,"This app now refuses to stay connected period. Constantly ""connecting"". Log in is fine but can't do anything else because it's continually just ""connecting""",1,com.irccloud.android
Charles Caroll,"sudden unexpected logouts make it nearly useless, maybe the problem is local, hard tellin'.",1,com.irccloud.android
FinnTalks,This 4.18 version is bloody annoying. Uninstalled. I keep getting blank message/ thread and I cannot delete them all. It sucks af. The previous (4.17) version is way better. Please fix it.,1,com.irccloud.android
Rendar,"Keeps logging me out of IRCCloud at random times (not talking about the servers). Makes me need to log in again and change settings again. This issue has existed for a long time, why hasn't it been fixed yet?",1,com.irccloud.android
